,Time Step,Right AP,Right UR,Right DP,Left AP,Left UR,Left DP,Name,pres RH,press LR,Rprediction y,Rprediction x,Lprediction y,Lprediction x,Rdirection ,Ldirection 
13662,1614260848.24,0.4104351197520408,-0.18894186311756675,0.9350284286758224,-0.21037396966040306,0.8826081048121424,0.5475016437383208,overhang,0.7880764815075562,0.22070040477060385,-7.432189505406241,5.005543015529311,-19.518040534376354,9.443445187607113,3,3
13708,1614260849.16,0.3844600442451024,-0.2032590536533806,0.9276208807489901,0.6834013006862445,0.3492903510202783,0.8703367776311077,overhang,0.6696014537483572,0.08567566283756894,-7.793821506664898,4.594786555287874,-14.43723226549918,6.555635316138701,1,3
13754,1614260850.08,0.3848289032869747,-0.2102361708371137,0.9218486524840133,0.33636851323425404,1.0286421531513494,1.4135322622653126,overhang,1.0328885309199634,0.08567566283756894,-7.7767327462914135,4.750903039227976,-6.347783940103316,0.7695095656808233,3,1
13800,1614260851.0,0.6527745450621573,-0.764915137546256,0.775788929223021,0.4854833618138023,0.32605721984600566,0.9785208064511999,overhang,1.1041536089283934,0.6533025115116062,-4.983786386009918,2.538125620466368,-9.681316730555604,4.532078597438808,1,2
13846,1614260851.92,0.4071449371339805,-0.3851614160387036,0.8590257113950924,0.2387745372972784,0.34767025117845857,0.9708776129872749,overhang,0.5455724248221318,0.3924316766643041,-7.60520897376707,4.3755583602082275,-7.861502269946246,2.5682217469490336,0,1
13892,1614260852.84,0.39164255836387346,-0.3340632138257778,0.8806980874491549,0.23418410908331141,0.2094338824781411,1.0213608903727334,overhang,0.04420508812510832,0.4430922775302468,-7.666548266091137,4.653342679046332,-9.757839476345065,4.609347277462252,0,0
13938,1614260853.76,0.5838208501656191,-0.33595145972233054,0.8021467311585196,0.16632505933375624,0.1494606423527837,0.9246820447889813,overhang,0.6784271422027446,0.3526852055417489,-6.2047013280622565,3.037472512596885,-9.262004328002332,5.1661093480022195,2,2
13984,1614260854.68,0.6855608643717771,0.15152494079826265,0.8026229219737969,-1.2145147618590724,-1.3325283428767305,1.1868597812327504,overhang,0.546185730995915,0.12450354106951804,-19.45061166963622,2.52028154184322,-13.075084107881636,4.876634535181578,0,2
14030,1614260855.6,0.5052372686351787,0.01754834527897476,0.8594408485809241,0.21477073910155603,0.06728961715523754,0.9751733904995457,overhang,0.47391762746306376,0.6255164421762759,-19.673093318923666,4.018565832815195,-29.771789257953582,18.551138230847116,2,0
14076,1614260856.52,-2.349273533981891,2.0394487981836678,-1.466931738363773,0.28112919940886094,0.15224669096428084,0.9736375464753314,overhang,0.038091829484472386,0.29396443685242934,-58.3864852410117,15.167566973297895,-21.079649178568786,6.175827989407381,0,2
14122,1614260857.44,0.24131064203753724,-0.31814370743804415,0.6608352679129271,0.4370460683456236,0.20729461356824475,0.8196709781961994,overhang,0.006972507992926334,0.4185425788532922,-30.58651218608175,4.7059791615317925,-31.254341367245022,3.4239819688334325,1,0
14168,1614260858.36,0.4851533948828392,-0.2515846890731665,0.8802237551135079,0.41225878794867843,-0.15731750029705607,0.8370354903839561,overhang,0.01645018351250203,0.9473845998607823,-28.384644788804255,3.8224091946670438,-29.59525335670731,2.5783414719035855,3,1
14214,1614260859.28,0.5020275288817246,0.0729674126747832,0.8792676779135139,0.8074362716960994,0.13538495401972578,0.6165934126637792,overhang,0.5375511936683759,0.3615029300933118,-28.85865470811306,3.0966437389145653,-28.764483820747145,3.5979415216004687,0,3
14260,1614260860.2,0.4199729485396216,0.27945167889966627,0.8798318578061102,-0.1428039240728053,0.5635539480706656,-0.44816582714309994,overhang,0.8244521553978422,1.553616915329404,-29.414818665048642,3.9721600019550047,-26.60446131588215,-0.511086146114339,0,0
14306,1614260861.12,0.5383016838677229,0.20315138705407512,0.8501847042347758,0.24676319717090836,0.18649107531676495,0.667905455456015,overhang,0.4074186359952321,1.0630717408535832,19.366071516833877,49.44200999779545,-35.314518288249644,4.021237557172858,2,3
14352,1614260862.04,0.5076434704864623,0.1470329875242287,0.9065678941870405,-0.011019098272034311,0.20619259596501335,0.7195680435656235,overhang,0.3612517533859731,2.980322706099786,-28.870922341598632,3.173269839192801,-26.73419886901048,-36.629909975419025,0,1
14398,1614260862.96,0.41103778449993655,0.26307877861212603,0.9075095621549631,-0.504565325919762,0.8799988453085582,1.1181326055229825,overhang,0.3054184630648162,0.8901459894681362,-29.40539854452263,4.259296187685282,-32.734570614135315,6.0816946566774455,0,0
14444,1614260863.88,0.386375970858559,0.3021831931398785,0.8571764352179224,0.1863380816023425,0.6453721017483185,0.7930754709530788,overhang,0.31516439644367256,0.669390578043624,-3.2766556534950744,2.4045091898916144,-37.032076812818794,10.289467245333043,1,0
14490,1614260864.8,0.2412405213276457,0.341902051966152,0.912410669051299,0.1977065919620828,0.5387764499507449,0.8682033805562085,overhang,0.01427737882181879,0.29552008149050535,-3.617516541906252,4.970882723075356,-4.998204412443437,2.6443408321824196,1,2
14536,1614260865.72,0.33778962659304795,-0.29964033974612914,0.1296428147725662,0.16986130269514294,0.6300961757052154,0.7847329162251573,overhang,0.014277378829105469,0.5892708717233782,-2.7251085390802334,3.2803617763643045,-29.849789346257687,6.502054078563073,0,0
14582,1614260866.64,0.6224209949285083,-0.1251253304222856,0.8278875639853592,0.25730524178793723,0.5637104366440917,0.8110036030014345,overhang,0.8410313587144667,0.2844394523942109,4.805653892081424,2.141509588252921,-30.314668384337907,6.371392437743207,2,0
14628,1614260867.56,0.4562782068127398,0.26955014655252574,0.8710014311678889,1.366530356953117,1.5163355526503026,-0.16636230027929338,overhang,1.1386178237020055,0.2625354724182147,-2.1513436105324155,3.152976217855908,1.5299090242930502,3.1273819718701996,1,2
14674,1614260868.48,0.2752865439808155,0.28214415679552357,0.9948365624999265,-0.41866770691335575,0.26754844850063825,1.2452412089598397,overhang,0.07078853045191458,0.029044004556965333,-3.629665106208221,5.687430894094662,1.7864873576358837,-8.84844880933692,0,3
14720,1614260869.4,0.014649371410161325,0.2754836776507692,1.0479467499588124,-0.04623611894935295,0.21137634810088055,0.927347174178568,overhang,0.9271885923564265,0.6152910495379511,-4.769161025212805,7.764541563822494,-39.098203659773425,-50.61093061518835,0,1
14766,1614260870.32,-2.153327759933954,-0.08465283196913777,-0.584984552786885,0.07463382557502418,0.2564887592781453,0.9735482288380527,overhang,0.028962032508371836,1.3910779801087283,-22.149121685196747,19.746059402523247,-4.700867605583721,6.545274693959502,0,3
14812,1614260871.24,0.14540920481984884,-0.020667278802873404,-0.06633442648527955,0.34740981268224835,0.21581122234708952,0.9231722944821036,overhang,2.504060070996834,0.31204772595662245,5.104920653237111,0.5227825217537312,-3.664943398833476,5.244699668556857,2,0
14858,1614260872.16,0.11148585977352826,-0.09829369910766476,1.043553782080324,0.3948119023138518,0.24797666602995758,0.8725435073232015,overhang,0.12283746741473112,0.6418112696162557,-0.952691695335858,5.901952327893343,8.449549163252946,1.724757446662366,2,2
14904,1614260873.08,0.3958682532558539,0.07676397326844364,0.9250016754293983,0.5235393443376632,0.4358126795483206,0.6663427586896378,overhang,0.14386135501732972,0.11226591989627993,-1.0660587798551449,3.3891518136998764,0.6979080321524744,1.0055036861661453,2,2
14950,1614260874.0,0.2461452029081441,-0.01678639279852854,1.0510843212235694,0.18220149843455238,-0.3765832087100477,0.8423340162658893,overhang,0.7696039586176705,0.11226591988959085,-2.774251148993158,6.241996484966175,-0.8040521832729732,-0.18606055358081086,0,1
14996,1614260874.92,0.2638434210502237,-0.015529032174312327,0.9999347960850941,0.11612035183039733,-0.010669077063859495,1.0052113075473164,overhang,0.8817568312898207,0.09249056151687006,-2.10895502446364,5.766500255443743,-2.194588656394135,5.122611801427519,2,3
15042,1614260875.84,0.36905609353108665,-0.15306529981004408,0.9557076967508802,0.12814244130706928,0.11983613077435881,1.00148159525267,overhang,0.9288044267055525,0.6048516829542946,-4.340754759177514,6.488499452947003,-2.921572201984996,5.087291946389038,1,0
15088,1614260876.76,-0.05994959263250323,-0.9194333166805616,1.4075173065023114,0.10118664392280899,0.26784232087588244,0.908606045814312,overhang,1.8723688521070752,0.41540010166289254,-5.717345037942801,12.394745801581116,-1.782987466656217,4.4491633403388064,2,2
15134,1614260877.68,0.08981545508134334,0.21773398945866576,1.0025806108478272,0.06549436747130101,0.001760215377868126,1.0198090062723366,overhang,1.4792277239515808,0.40535272112320475,-7.885740920405544,9.046463740238586,-2.651322538579918,3.848033941019408,2,2
15180,1614260878.6,0.23625782507656967,0.11898671155341382,0.8693105389340536,-0.07412727311016155,0.412291630509222,0.8846849320651792,overhang,0.136441269704493,0.3277779798713685,-8.580703434084846,7.856549459629156,-7.181827759758117,7.525598980400175,1,2
15226,1614260879.52,0.248754404464773,-0.14486270925856476,0.9362493946335229,-0.13086721871320867,-0.49886080791864634,0.008013037407796686,overhang,2.5172545574535667,1.8148846980376314,26.719340739408953,107.37104947264608,-11.005153528730922,8.044799540795204,0,1
15272,1614260880.44,1.4525321073929867,0.33450006728275256,-1.480119627972162,0.08317154792504101,-0.2208070180164851,0.9632118993654016,overhang,0.007146494945040766,0.7843745261190139,34.80297608574986,93.22293105469402,24.110846650727265,105.98448820308761,3,3
15318,1614260881.36,0.5728175688753607,0.08641801617140614,0.5728940121812097,0.08650357111747788,-0.16705620804090388,0.9704921621144225,overhang,0.923607838830154,0.3449072300854215,0.7909774821241378,-2.876410225025687,-5.993599846996379,7.449749616463092,1,1
15364,1614260882.28,0.5557559717540593,0.5211571389832355,1.2313762719022825,0.022379574972418784,-0.1877244282094643,0.9597264930989217,overhang,0.20897480247696446,0.6339949842153402,62.03899552793728,113.66632544805013,-0.7111284492393342,17.89615083738162,3,0
15410,1614260883.2,0.1453493294944216,-0.6375496493948721,0.7209495137034492,0.05091281095027102,-0.17910359192680156,0.9748924664974095,overhang,0.20897480247696446,0.04996806297256975,92.29349679817412,23.194408344815425,28.811855961951725,14.816278804600174,2,0
15456,1614260884.12,0.19269372808288454,-0.20218262765277034,0.9825849184945904,0.1965681904223552,-0.2276782475939845,0.9490599572089168,overhang,0.05293962858217187,0.2422539533058067,-5.531971332228608,8.497291060619002,94.08852619554516,21.976394996710745,1,2
15502,1614260885.04,-0.4446876440817079,0.3417044964394936,0.4923035305202121,0.2636454304018588,-0.2865097566234163,0.9016290594397642,overhang,0.04421126816795175,0.44701052270561015,54.68212586068594,119.80928133264662,-41.20677321389595,-93.78669301631857,1,0
15548,1614260885.96,0.06762709229140722,0.09658383352079783,1.009617913561122,0.40217623312204404,-0.07002218364500092,0.8655750925059342,overhang,1.1447102673351297,0.01115698674138352,88.21246112802417,212.05429404847055,27.739423282060873,8.395805234472018,3,1
15594,1614260886.88,0.23178007938228323,-0.09573027664450554,0.9960015721510038,0.29306896265306853,0.10604573379713814,0.9333474488638535,overhang,0.14021474045622634,0.6215329871296186,15.635360546706163,65.12495060719998,19.813061577690895,99.93363887208845,3,3
15640,1614260887.8,0.41184903845289644,0.04461203683115236,0.9561588378021199,0.2946158795228419,0.2620219638037339,0.9257724392617356,overhang,1.1527703094495791,0.33710536831567556,2.2974080841537043,1.0741503523124454,15.508907335417856,63.999651908340596,2,3
15686,1614260888.72,0.42395731325200414,0.07569230244820395,0.902978107054205,-1.3623400533258438,1.2825560464042072,-1.6578623339039116,overhang,1.2096508777897235,0.04414700546911208,-2.5596200233443662,4.062998933700934,-0.6570773286056992,8.811763196822845,1,2
15732,1614260889.64,0.4704379225968552,0.1252397039070139,0.8710499234081158,0.06102512882722042,-0.3091607512644211,0.19314285321966215,overhang,0.7415222680842423,0.5864324754845789,-3.222160681570515,6.258001209971687,-28.50496636503342,7.162856229081922,0,0
15778,1614260890.56,0.31541596479063533,-0.35869052705318083,0.9400602323237323,0.10908534980036863,-0.035918872364916254,0.9717075154755371,overhang,2.718507120280976,1.369843705327265,0.49516537882707734,12.297214728915797,-5.529972158971716,7.411010412690157,2,0
15824,1614260891.48,0.27935902461135487,-0.22107724496944278,0.9586213592533227,0.12421450823951583,-0.05967612699203189,0.9943467288082597,overhang,2.5025000112454285,0.048507585504989396,-11.935621937971241,2.959549314647959,-0.5594161391868768,8.861108683042389,0,2
15870,1614260892.4,0.362207644394191,-0.6917476654466442,1.3490252922339316,0.12473564656111685,0.030669971456018536,0.9698341755392532,overhang,1.6763069180505374,0.42173187188647543,1.325234951425121,10.093440340391549,-15.175425310805814,3.231873339177588,3,0
15916,1614260893.32,0.29568778286871017,-0.5257979240164384,0.937288325384592,0.3773222936883741,0.052605318327752844,0.9239514503065307,overhang,0.648313960506584,0.5451247201462034,55.53573703667965,-171.28928393828915,-1.9839246198235605,11.768253809530531,1,3
15962,1614260894.24,0.43435081950790416,-0.08757151205305758,0.883302386819083,0.018612468102421297,0.20127603704022431,0.9886481081059809,overhang,0.6042064601344556,0.014124255990403862,1.8836301305643532,-69.85116023168736,55.12420114519283,-170.38460928925485,1,1
16008,1614260895.16,0.5133271688404449,-0.020824223056508374,0.8399869867455146,-0.037662904899128644,0.09265389749793693,0.7872024501256025,overhang,1.532770977966621,2.1668169245631215,-53.34973753912978,29.912682497567825,-2.0527138856015723,7.637463010430611,1,2
16054,1614260896.08,0.4065406489716126,-0.19808173613834892,0.9319310276540504,0.19382303332232578,0.15270535306515406,0.9604555179831632,overhang,0.1593155030332867,0.5325677683895487,36.58247670374136,195.16163876977552,-55.59356341973132,35.02605962616552,3,0
16100,1614260897.0,0.3224546724621171,0.16388638534374272,1.072954398404942,0.5913502922417998,0.12055376402321277,0.8350418827382297,overhang,3.829174241662271,0.7806953895288568,5.481168976190314,-51.923956684186265,49.346995859068095,37.458166688112925,3,2
16146,1614260897.92,0.31416071873342066,-0.05707821021098853,1.0173860641690657,0.5632562441408749,0.03017777572050735,0.9001460642267434,overhang,0.355981318677529,0.01897842385177191,9.968273198387283,-107.55591085595672,1.4845213937995156,-31.22874525931122,0,1
16192,1614260898.84,0.41562633057855497,-0.050570950184544355,0.9071355317733744,1.6930891356179865,0.6865300965853324,-0.8719498353756604,overhang,0.2589343476723854,0.018978423845082828,33.902583978277384,-99.97510153073175,-2.4017979929483246,4.408096949477915,1,3
16238,1614260899.76,0.5744794844677703,0.033694800673053714,0.9092809293824857,0.5209233537731774,1.364548513200843,-1.0199872652540374,overhang,0.9582533742588817,0.01897842385177191,-11.211090855309742,-14.267383336871074,40.15236767662117,-115.4655875716621,1,1
16284,1614260900.68,0.5559138121261307,0.04303565110108346,0.8563471583996121,0.43551141384376135,0.007589631894687156,0.4367199369036442,overhang,0.44130676438888206,0.01897842385177191,1.9690219272078044,14.06916633189773,-1.8852355420076892,-4.422653680346798,3,1
16330,1614260901.6,0.5640584127771026,0.13817673546044892,0.8320057314280268,0.21800935753581735,0.8623991690285353,1.2378317508978225,overhang,0.1178131172484281,0.5976331681080925,7.2642910977567405,-106.81808745819455,-1.8954128486701336,14.770188300661806,1,3
16376,1614260902.52,0.40982524248928204,0.2910646960756599,0.8676118186486897,0.00951553874269275,0.20855533902302725,0.9795134272923808,overhang,0.2742046972348393,1.2927490751838064,-6.161285552938036,10.667273412714218,3.4683449568177886,-100.90847217305422,3,1
16422,1614260903.44,0.346790552846917,0.40216527945499597,0.8599410423631186,0.13822676252831087,0.26751128464409746,0.9588947271383266,overhang,0.2738948040454257,0.707141722009418,-6.886626515023458,7.6145964410248625,-9.811423372976435,12.458904337263291,2,1
